unit_id,timestamp_ms,iso_time,seq,roll_deg,pitch_deg,yaw_deg,mag_hdg,lat,lon,sog_mps,heading_deg,mag_x,mag_y,mag_z,ble1_roll,ble1_pitch,ble1_yaw,ble2_roll,ble2_pitch,ble2_yaw,ble3_roll,ble3_pitch,ble3_yaw,rudder_angle,boom_angle,torso_angle
RED,1779702,2026-02-11T10:58:19Z,7607,-1.43,-0.29,102.90,102.90,28.867701,-13.833225,-0.00,,-176.700,-125.431,19.750,179.78,-0.32,114.45,178.91,5.77,112.13,,,,11.56,9.23,
RED,1779887,,7608,-1.44,-0.32,102.89,102.89,,,-0.00,,-149.711,-137.427,64.731,179.78,-0.32,114.44,178.91,5.77,112.13,,,,11.55,9.24,
RED,1780060,,7609,-1.48,-0.33,102.88,102.88,,,-0.00,,-149.711,-161.417,7.755,179.78,-0.32,114.43,178.91,5.77,112.13,,,,11.56,9.25,
RED,1780242,,7610,-1.48,-0.34,102.87,102.87,,,-0.00,,-173.701,-122.433,43.740,179.77,-0.30,114.42,178.91,5.77,112.13,,,,11.55,9.26,
RED,1780419,,7611,-1.43,-0.32,102.86,102.86,,,-0.00,,-143.714,-152.420,49.737,179.77,-0.30,114.41,178.91,5.77,112.13,,,,11.56,9.27,
RED,1780599,,7612,-1.46,-0.34,102.84,102.84,,,-0.00,,-161.706,-122.433,43.740,179.77,-0.30,114.40,178.91,5.76,112.13,,,,11.56,9.29,
RED,1780786,2026-02-11T10:58:20Z,7613,-1.42,-0.35,102.84,102.84,28.867701,-13.833225,-0.00,,-176.700,-158.418,37.742,179.76,-0.30,114.40,178.91,5.77,112.13,,,,11.56,9.29,
RED,1780960,,7614,-1.41,-0.34,102.83,102.83,,,-0.00,,-176.700,-119.434,10.753,179.76,-0.30,114.40,178.90,5.77,112.13,,,,11.57,9.30,
RED,1781133,,7615,-1.45,-0.38,102.83,102.83,,,-0.00,,-143.714,-134.428,28.746,179.76,-0.30,114.41,178.91,5.77,112.13,,,,11.57,9.30,
RED,1781305,,7616,-1.47,-0.35,102.82,102.82,,,-0.00,,-161.706,-113.436,31.745,179.76,-0.30,114.41,178.91,5.77,112.13,,,,11.59,9.31,
RED,1781480,,7617,-1.48,-0.35,102.82,102.82,,,-0.00,,-140.715,-122.433,58.734,179.75,-0.29,114.42,178.93,5.77,112.13,,,,11.60,9.31,
RED,1781662,2026-02-11T10:58:21Z,7618,-1.49,-0.34,102.82,102.82,28.867701,-13.833225,-0.00,,-149.711,-158.418,25.747,179.76,-0.29,114.43,178.93,5.76,112.13,,,,11.61,9.31,
RED,1781848,,7619,-1.49,-0.30,102.81,102.81,,,-0.00,,-140.715,-119.434,43.740,179.75,-0.29,114.43,178.93,5.76,112.13,,,,11.62,9.32,
RED,1782018,,7620,-1.45,-0.32,102.80,102.80,,,-0.00,,-122.722,-149.422,22.748,179.75,-0.29,114.44,178.93,5.76,112.13,,,,11.64,9.33,
RED,1782204,,7621,-1.46,-0.32,102.79,102.79,,,-0.00,,-158.708,-119.434,79.725,179.74,-0.30,114.44,178.95,5.76,112.13,,,,11.65,9.34,
RED,1782376,,7622,-1.46,-0.31,102.78,102.78,,,-0.00,,-161.706,-161.417,28.746,179.75,-0.29,114.45,178.95,5.77,112.13,,,,11.67,9.35,
RED,1782546,,7623,-1.46,-0.31,102.77,102.77,,,-0.00,,-149.711,-119.434,19.750,179.74,-0.29,114.45,178.95,5.77,112.13,,,,11.68,9.36,
RED,1782730,2026-02-11T10:58:22Z,7624,-1.45,-0.33,102.77,102.77,28.867701,-13.833225,-0.00,,-140.715,-167.414,-1.242,179.74,-0.29,114.45,178.95,5.76,112.13,,,,11.68,9.36,
RED,1782902,,7625,-1.46,-0.33,102.76,102.76,,,-0.00,,-158.708,-122.433,-4.241,179.74,-0.28,114.45,178.95,5.76,112.13,,,,11.69,9.37,
RED,1783074,,7626,-1.48,-0.30,102.76,102.76,,,-0.00,,-167.704,-92.445,58.734,179.75,-0.28,114.45,178.95,5.76,112.13,,,,11.69,9.37,
RED,1783246,,7627,-1.43,-0.30,102.77,102.77,,,-0.00,,-161.706,-110.438,43.740,179.74,-0.27,114.46,178.95,5.77,112.13,,,,11.69,9.36,
RED,1783423,,7628,-1.42,-0.27,102.77,102.77,,,-0.00,,-164.705,-131.429,13.752,179.76,-0.27,114.48,178.95,5.77,112.13,,,,11.70,9.36,
RED,1783593,,7629,-1.43,-0.29,102.78,102.78,,,-0.00,,-137.716,-146.423,4.756,179.76,-0.27,114.48,178.95,5.77,112.13,,,,11.70,9.35,
RED,1783783,2026-02-11T10:58:23Z,7630,-1.46,-0.34,102.79,102.79,28.867701,-13.833225,-0.00,,-143.714,-128.430,13.752,179.76,-0.27,114.51,178.95,5.77,112.13,,,,11.70,9.34,
RED,1783964,,7631,-1.48,-0.30,102.80,102.80,,,-0.00,,-137.716,-167.414,19.750,179.77,-0.27,114.51,178.95,5.77,112.13,,,,11.71,9.33,
RED,1784141,,7632,-1.49,-0.29,102.80,102.80,,,-0.00,,-173.701,-176.411,34.744,179.77,-0.27,114.53,178.95,5.77,112.13,,,,11.72,9.33,
RED,1784314,,7633,-1.50,-0.33,102.81,102.81,,,-0.00,,-143.714,-128.430,10.753,179.77,-0.28,114.53,178.95,5.77,112.13,,,,11.72,9.32,
RED,1784482,,7634,-1.51,-0.35,102.82,102.82,,,-0.00,,-140.715,-155.419,1.757,179.76,-0.29,114.55,178.95,5.77,112.13,,,,11.73,9.31,
RED,1784668,2026-02-11T10:58:24Z,7635,-1.47,-0.37,102.85,102.85,28.867701,-13.833225,-0.00,,-143.714,-164.416,4.756,179.75,-0.29,114.56,178.95,5.77,112.13,,,,11.71,9.28,
RED,1784841,,7636,-1.44,-0.38,102.86,102.86,,,-0.00,,-134.717,-149.422,4.756,179.75,-0.28,114.57,178.95,5.77,112.13,,,,11.71,9.27,
RED,1785012,,7637,-1.42,-0.36,102.87,102.87,,,-0.00,,-155.709,-134.428,46.739,179.75,-0.28,114.59,178.96,5.76,112.13,,,,11.72,9.26,
RED,1785182,,7638,-1.44,-0.34,102.88,102.88,,,-0.00,,-158.708,-152.420,25.747,179.74,-0.27,114.60,178.95,5.77,112.13,,,,11.72,9.25,
RED,1785377,,7639,-1.46,-0.39,102.89,102.89,,,-0.00,,-158.708,-128.430,22.748,179.75,-0.28,114.60,178.95,5.77,112.13,,,,11.71,9.24,
RED,1785548,,7640,-1.45,-0.38,102.89,102.89,,,-0.00,,-152.710,-158.418,37.742,179.74,-0.27,114.61,178.95,5.77,112.13,,,,11.72,9.24,
RED,1785750,2026-02-11T10:58:25Z,7641,-1.41,-0.36,102.90,102.90,28.867701,-13.833225,-0.00,,-143.714,-113.436,40.741,179.74,-0.27,114.59,178.95,5.77,112.13,,,,11.69,9.23,
RED,1785936,,7642,-1.40,-0.37,102.90,102.90,,,-0.00,,-146.712,-161.417,28.746,179.74,-0.27,114.58,178.95,5.77,112.13,,,,11.69,9.23,
RED,1786108,,7643,-1.40,-0.35,102.90,102.90,,,-0.00,,-146.712,-164.416,22.748,179.75,-0.28,114.57,178.95,5.77,112.13,,,,11.67,9.23,
RED,1786286,,7644,-1.43,-0.35,102.91,102.91,,,-0.00,,-140.715,-137.427,25.747,179.74,-0.27,114.57,178.95,5.77,112.13,,,,11.66,9.22,
RED,1786455,,7645,-1.46,-0.30,102.91,102.91,,,-0.00,,-158.708,-77.451,73.728,179.74,-0.27,114.57,178.95,5.77,112.13,,,,11.66,9.22,
RED,1786633,2026-02-11T10:58:26Z,7646,-1.45,-0.29,102.93,102.93,28.867701,-13.833225,-0.00,,-167.704,-128.430,49.737,179.74,-0.27,114.57,178.95,5.77,112.13,,,,11.64,9.20,
RED,1786814,,7647,-1.48,-0.31,102.94,102.94,,,-0.00,,-167.704,-146.423,19.750,179.73,-0.27,114.57,178.95,5.77,112.13,,,,11.63,9.19,
RED,1786993,,7648,-1.46,-0.29,102.95,102.95,,,-0.00,,-179.699,-113.436,55.735,179.74,-0.27,114.57,178.95,5.77,112.13,,,,11.62,9.18,
RED,1787165,,7649,-1.45,-0.28,102.96,102.96,,,-0.00,,-164.705,-161.417,7.755,179.75,-0.27,114.57,178.95,5.77,112.13,,,,11.61,9.17,
RED,1787337,,7650,-1.44,-0.31,102.97,102.97,,,-0.00,,-128.720,-104.440,49.737,179.75,-0.26,114.58,178.95,5.77,112.13,,,,11.61,9.16,
RED,1787518,,7651,-1.42,-0.31,102.98,102.98,,,-0.00,,-152.710,-143.424,28.746,179.75,-0.26,114.60,178.95,5.77,112.13,,,,11.60,9.15,
RED,1787700,2026-02-11T10:58:27Z,7652,-1.43,-0.29,102.99,102.99,28.867701,-13.833225,-0.00,,-161.706,-143.424,16.751,179.75,-0.27,114.60,178.95,5.77,112.13,,,,11.61,9.14,
RED,1787887,,7653,-1.44,-0.29,103.00,103.00,,,-0.00,,-128.720,-146.423,40.741,179.75,-0.27,114.61,178.95,5.77,112.13,,,,11.61,9.13,
RED,1788062,,7654,-1.45,-0.33,103.01,103.01,,,-0.00,,-194.693,-146.423,25.747,179.75,-0.27,114.62,178.97,5.76,112.13,,,,11.61,9.12,
RED,1788245,,7655,-1.45,-0.31,103.03,103.03,,,-0.00,,-176.700,-119.434,16.751,179.75,-0.27,114.64,178.96,5.75,112.13,,,,11.59,9.10,
RED,1788414,,7656,-1.45,-0.32,103.03,103.03,,,-0.00,,-149.711,-167.414,46.739,179.75,-0.26,114.64,178.96,5.74,112.13,,,,11.61,9.10,
RED,1788588,,7657,-1.47,-0.33,103.04,103.04,,,-0.00,,-161.706,-137.427,40.741,179.75,-0.27,114.64,178.97,5.74,112.13,,,,11.60,9.09,
RED,1788769,2026-02-11T10:58:28Z,7658,-1.46,-0.35,103.04,103.04,28.867701,-13.833225,-0.00,,-155.709,-134.428,67.730,179.75,-0.28,114.64,178.97,5.75,112.13,,,,11.60,9.09,
RED,1788947,,7659,-1.46,-0.38,103.03,103.03,,,-0.00,,-146.712,-149.422,25.747,179.75,-0.28,114.64,178.97,5.75,112.13,,,,11.61,9.10,
RED,1789133,,7660,-1.46,-0.40,103.03,103.03,,,-0.00,,-134.717,-158.418,16.751,179.75,-0.28,114.65,178.96,5.77,112.13,,,,11.62,9.10,
RED,1789309,,7661,-1.45,-0.34,103.00,103.00,,,-0.00,,-164.705,-161.417,28.746,179.75,-0.28,114.66,178.96,5.77,112.13,,,,11.65,9.13,
RED,1789484,,7662,-1.46,-0.34,103.00,103.00,,,-0.00,,-176.700,-104.440,34.744,179.75,-0.28,114.66,178.96,5.78,112.12,,,,11.66,9.13,
RED,1789663,2026-02-11T10:58:29Z,7663,-1.46,-0.31,102.98,102.98,28.867701,-13.833225,-0.00,,-149.711,-134.428,37.742,179.74,-0.28,114.67,178.95,5.79,112.12,,,,11.68,9.14,
RED,1789836,,7664,-1.46,-0.29,102.98,102.98,,,-0.00,,-140.715,-155.419,19.750,179.73,-0.29,114.68,178.95,5.79,112.12,,,,11.70,9.14,
RED,1790020,,7665,-1.46,-0.28,102.96,102.96,,,-0.00,,-158.708,-164.416,43.740,179.75,-0.28,114.68,178.96,5.80,112.12,,,,11.72,9.16,
RED,1790194,,7666,-1.48,-0.32,102.95,102.95,,,-0.00,,-167.704,-95.444,46.739,179.75,-0.28,114.67,178.95,5.80,112.12,,,,11.72,9.17,
RED,1790362,,7667,-1.47,-0.30,102.92,102.92,,,-0.00,,-197.692,-128.430,-16.236,179.74,-0.28,114.67,178.95,5.80,112.12,,,,11.75,9.20,
RED,1790532,,7668,-1.46,-0.33,102.91,102.91,,,-0.00,,-164.705,-116.435,58.734,179.73,-0.28,114.65,178.94,5.79,112.12,,,,11.74,9.21,
RED,1790718,2026-02-11T10:58:30Z,7669,-1.48,-0.33,102.91,102.91,28.867701,-13.833225,-0.00,,-146.712,-167.414,16.751,179.73,-0.28,114.64,178.93,5.78,112.12,,,,11.73,9.21,
RED,1790891,,7670,-1.43,-0.33,102.90,102.90,,,-0.00,,-152.710,-104.440,43.740,179.73,-0.28,114.62,178.93,5.78,112.13,,,,11.72,9.23,
RED,1791082,,7671,-1.41,-0.33,102.89,102.89,,,-0.00,,-173.701,-125.431,49.737,179.74,-0.29,114.62,178.93,5.76,112.13,,,,11.73,9.24,
RED,1791255,,7672,-1.40,-0.35,102.88,102.88,,,-0.00,,-146.712,-125.431,34.744,179.73,-0.28,114.61,178.94,5.75,112.13,,,,11.73,9.25,
RED,1791432,,7673,-1.38,-0.33,102.87,102.87,,,-0.00,,-164.705,-119.434,52.736,179.73,-0.29,114.61,178.94,5.75,112.13,,,,11.74,9.26,
RED,1791610,2026-02-11T10:58:31Z,7674,-1.40,-0.31,102.87,102.87,28.867701,-13.833225,-0.00,,-167.704,-137.427,34.744,179.74,-0.29,114.61,178.94,5.74,112.13,,,,11.74,9.26,
RED,1791783,,7675,-1.38,-0.32,102.86,102.86,,,-0.00,,-149.711,-161.417,25.747,179.74,-0.28,114.61,178.95,5.74,112.13,,,,11.75,9.27,
RED,1791976,,7676,-1.41,-0.32,102.85,102.85,,,-0.00,,-188.695,-140.425,25.747,179.74,-0.29,114.61,178.95,5.74,112.13,,,,11.76,9.28,
RED,1792149,,7677,-1.42,-0.37,102.85,102.85,,,-0.00,,-155.709,-113.436,22.748,179.74,-0.28,114.60,178.95,5.75,112.13,,,,11.75,9.28,
RED,1792326,,7678,-1.41,-0.37,102.83,102.83,,,-0.00,,-173.701,-158.418,34.744,179.73,-0.28,114.60,178.95,5.75,112.13,,,,11.77,9.30,
RED,1792495,,7679,-1.44,-0.32,102.81,102.81,,,-0.00,,-158.708,-110.438,61.733,179.74,-0.29,114.60,178.95,5.76,112.13,,,,11.79,9.32,
RED,1792685,2026-02-11T10:58:32Z,7680,-1.43,-0.35,102.80,102.80,28.867701,-13.833225,-0.00,,-164.705,-89.446,43.740,179.73,-0.27,114.60,178.95,5.76,112.12,,,,11.79,9.32,
RED,1792865,,7681,-1.43,-0.33,102.79,102.79,,,-0.00,,-176.700,-143.424,70.729,179.73,-0.27,114.60,178.95,5.76,112.12,,,,11.81,9.33,
RED,1793049,,7682,-1.46,-0.32,102.77,102.77,,,-0.00,,-134.717,-125.431,28.746,179.74,-0.27,114.60,178.95,5.76,112.12,,,,11.83,9.35,
RED,1793221,,7683,-1.48,-0.33,102.76,102.76,,,-0.00,,-164.705,-119.434,94.719,179.74,-0.27,114.59,178.95,5.77,112.12,,,,11.83,9.36,
RED,1793392,,7684,-1.48,-0.34,102.75,102.75,,,-0.00,,-167.704,-149.422,-10.238,179.74,-0.27,114.60,178.95,5.77,112.12,,,,11.85,9.37,
RED,1793571,,7685,-1.48,-0.32,102.74,102.74,,,-0.00,,-140.715,-140.425,19.750,179.74,-0.27,114.61,178.95,5.77,112.12,,,,11.87,9.38,
RED,1793754,2026-02-11T10:58:33Z,7686,-1.46,-0.32,102.73,102.73,28.867701,-13.833225,-0.00,,-155.709,-146.423,-4.241,179.74,-0.27,114.61,178.95,5.77,112.12,,,,11.88,9.39,
RED,1793935,,7687,-1.46,-0.32,102.73,102.73,,,-0.00,,-134.717,-155.419,19.750,179.74,-0.26,114.61,178.95,5.77,112.12,,,,11.88,9.39,
RED,1794108,,7688,-1.44,-0.33,102.72,102.72,,,-0.00,,-149.711,-116.435,28.746,179.72,-0.27,114.61,178.95,5.77,112.12,,,,11.89,9.40,
RED,1794281,,7689,-1.41,-0.32,102.72,102.72,,,-0.00,,-167.704,-113.436,49.737,179.72,-0.27,114.61,178.95,5.77,112.12,,,,11.89,9.40,
RED,1794463,,7690,-1.44,-0.32,102.72,102.72,,,-0.00,,-146.712,-161.417,4.756,179.72,-0.27,114.61,178.95,5.77,112.12,,,,11.89,9.40,
RED,1794654,2026-02-11T10:58:34Z,7691,-1.48,-0.31,102.72,102.72,28.867701,-13.833225,-0.00,,-155.709,-140.425,31.745,179.73,-0.26,114.61,178.95,5.77,112.12,,,,11.89,9.40,
RED,1794830,,7692,-1.46,-0.27,102.72,102.72,,,-0.00,,-158.708,-155.419,-13.237,179.73,-0.26,114.60,178.95,5.77,112.13,,,,11.89,9.41,
RED,1795004,,7693,-1.45,-0.26,102.73,102.73,,,-0.00,,-173.701,-107.439,31.745,179.72,-0.26,114.60,178.95,5.77,112.12,,,,11.87,9.39,
RED,1795176,,7694,-1.46,-0.27,102.73,102.73,,,-0.00,,-173.701,-128.430,22.748,179.71,-0.28,114.59,178.94,5.77,112.13,,,,11.87,9.40,
RED,1795346,,7695,-1.46,-0.35,102.73,102.73,,,-0.00,,-152.710,-125.431,40.741,179.72,-0.28,114.58,178.94,5.77,112.13,,,,11.85,9.40,
RED,1795516,,7696,-1.45,-0.33,102.74,102.74,,,-0.00,,-161.706,-128.430,31.745,179.71,-0.28,114.57,178.94,5.77,112.12,,,,11.83,9.38,
RED,1795697,2026-02-11T10:58:35Z,7697,-1.47,-0.35,102.75,102.75,28.867701,-13.833225,-0.00,,-134.717,-140.425,-1.242,179.71,-0.28,114.57,178.95,5.77,112.12,,,,11.82,9.37,
RED,1795870,,7698,-1.46,-0.34,102.76,102.76,,,-0.00,,-137.716,-143.424,10.753,179.72,-0.28,114.57,178.94,5.77,112.13,,,,11.81,9.37,
RED,1796041,,7699,-1.46,-0.34,102.77,102.77,,,-0.00,,-170.703,-113.436,49.737,179.72,-0.29,114.56,178.94,5.77,112.13,,,,11.79,9.36,
RED,1796212,,7700,-1.47,-0.36,102.79,102.79,,,-0.00,,-173.701,-122.433,10.753,179.73,-0.28,114.56,178.95,5.77,112.13,,,,11.77,9.34,
RED,1796388,,7701,-1.45,-0.36,102.80,102.80,,,-0.00,,-161.706,-152.420,28.746,179.74,-0.28,114.57,178.95,5.77,112.13,,,,11.76,9.33,
RED,1796558,,7702,-1.43,-0.32,102.81,102.81,,,-0.00,,-179.699,-92.445,88.722,179.74,-0.28,114.59,178.94,5.77,112.13,,,,11.78,9.32,
RED,1796738,2026-02-11T10:58:36Z,7703,-1.47,-0.30,102.82,102.82,28.867701,-13.833225,-0.00,,-140.715,-146.423,-10.238,179.74,-0.28,114.61,178.95,5.77,112.13,,,,11.78,9.31,
RED,1796916,,7704,-1.47,-0.33,102.83,102.83,,,-0.00,,-140.715,-134.428,37.742,179.73,-0.29,114.62,178.95,5.77,112.13,,,,11.79,9.30,
RED,1797088,,7705,-1.42,-0.34,102.84,102.84,,,-0.00,,-152.710,-143.424,49.737,179.74,-0.29,114.65,178.95,5.77,112.13,,,,11.81,9.29,
RED,1797261,,7706,-1.42,-0.32,102.85,102.85,,,-0.00,,-149.711,-131.429,34.744,179.73,-0.29,114.73,178.95,5.77,112.13,,,,11.83,9.28,
RED,1798912,,7707,-1.39,-0.33,102.85,102.85,,,-0.00,,-158.708,-152.420,7.755,179.74,-0.27,114.68,178.95,5.76,112.13,,,,11.84,9.28,
RED,1799099,2026-02-11T10:58:38Z,7708,-1.42,-0.40,102.83,102.83,28.867701,-13.833225,-0.00,,-146.712,-152.420,19.750,179.74,-0.27,114.66,178.95,5.76,112.14,,,,11.83,9.31,
RED,1799275,,7709,-1.45,-0.33,102.82,102.82,,,-0.00,,-155.709,-107.439,49.737,179.74,-0.27,114.65,178.95,5.75,112.13,,,,11.84,9.31,
RED,1799445,,7710,-1.49,-0.34,102.81,102.81,,,-0.00,,-170.703,-125.431,52.736,179.75,-0.27,114.64,178.95,5.75,112.13,,,,11.83,9.32,
RED,1799635,2026-02-11T10:58:39Z,7711,-1.49,-0.34,102.81,102.81,28.867701,-13.833225,-0.00,,-167.704,-116.435,61.733,179.75,-0.27,114.62,178.95,5.76,112.13,,,,11.81,9.32,
RED,1799813,,7712,-1.49,-0.33,102.80,102.80,,,-0.00,,-173.701,-137.427,31.745,179.75,-0.27,114.62,178.95,5.76,112.13,,,,11.82,9.33,
RED,1799990,,7713,-1.51,-0.32,102.79,102.79,,,-0.00,,-140.715,-116.435,61.733,179.75,-0.27,114.62,178.95,5.76,112.13,,,,11.83,9.34,
RED,1800168,,7714,-1.49,-0.31,102.79,102.79,,,-0.00,,-143.714,-116.435,67.730,179.76,-0.26,114.62,178.95,5.75,112.13,,,,11.83,9.34,
RED,1800339,,7715,-1.48,-0.29,102.79,102.79,,,-0.00,,-167.704,-137.427,16.751,179.77,-0.26,114.62,178.95,5.75,112.13,,,,11.83,9.34,
RED,1800508,,7716,-1.50,-0.25,102.78,102.78,,,-0.00,,-170.703,-176.411,-1.242,179.76,-0.27,114.61,178.95,5.76,112.13,,,,11.83,9.35,
RED,1800692,2026-02-11T10:58:40Z,7717,-1.51,-0.28,102.78,102.78,28.867701,-13.833225,-0.00,,-155.709,-143.424,7.755,179.78,-0.27,114.61,178.95,5.76,112.13,,,,11.83,9.35,
RED,1800870,,7718,-1.50,-0.30,102.78,102.78,,,-0.00,,-167.704,-134.428,7.755,179.78,-0.27,114.61,178.95,5.76,112.13,,,,11.83,9.35,
RED,1803970,,7719,-1.46,-0.34,102.79,102.79,,,-0.00,,-131.719,-152.420,19.750,179.76,-0.28,114.57,178.96,5.77,112.12,,,,11.78,9.33,
RED,1804152,2026-02-11T10:58:43Z,7720,-1.47,-0.37,102.79,102.79,28.867701,-13.833225,-0.00,,-158.708,-125.431,28.746,179.77,-0.27,114.57,178.95,5.78,112.12,,,,11.78,9.33,
RED,1804335,,7721,-1.42,-0.38,102.79,102.79,,,-0.00,,-167.704,-125.431,28.746,179.78,-0.28,114.57,178.96,5.78,112.12,,,,11.78,9.33,
RED,1804506,,7722,-1.40,-0.40,102.79,102.79,,,-0.00,,-167.704,-131.429,70.729,179.78,-0.28,114.57,178.96,5.77,112.12,,,,11.78,9.33,
RED,1804692,2026-02-11T10:58:44Z,7723,-1.41,-0.39,102.79,102.79,28.867701,-13.833227,-0.00,,-167.704,-146.423,7.755,179.78,-0.28,114.57,178.95,5.78,112.12,,,,11.78,9.33,
RED,1804870,,7724,-1.42,-0.35,102.79,102.79,,,-0.00,,-134.717,-170.413,25.747,179.78,-0.29,114.58,178.95,5.78,112.12,,,,11.79,9.33,
RED,1805049,,7725,-1.41,-0.30,102.79,102.79,,,-0.00,,-176.700,-140.425,4.756,179.77,-0.27,114.58,178.94,5.78,112.11,,,,11.79,9.32,
RED,1805225,,7726,-1.42,-0.34,102.79,102.79,,,-0.00,,-143.714,-119.434,31.745,179.77,-0.28,114.58,178.94,5.77,112.12,,,,11.79,9.32,
RED,1805397,,7727,-1.38,-0.30,102.79,102.79,,,-0.00,,-164.705,-149.422,13.752,179.77,-0.28,114.58,178.94,5.77,112.12,,,,11.79,9.33,
RED,1807043,,7728,-1.48,-0.38,102.83,102.83,,,-0.00,,-167.704,-152.420,-55.220,179.77,-0.27,114.56,178.96,5.76,112.13,,,,11.73,9.30,
RED,1807236,2026-02-11T10:58:46Z,7729,-1.47,-0.32,102.84,102.84,28.867701,-13.833227,-0.00,,-149.711,-134.428,31.745,179.77,-0.27,114.56,178.96,5.76,112.12,,,,11.72,9.28,
RED,1807408,,7730,-1.46,-0.37,102.85,102.85,,,-0.00,,-191.694,-161.417,40.741,179.78,-0.27,114.57,178.96,5.76,112.12,,,,11.72,9.27,
RED,1807585,,7731,-1.47,-0.34,102.86,102.86,,,-0.00,,-152.710,-131.429,-1.242,179.80,-0.26,114.58,178.97,5.76,112.12,,,,11.72,9.26,
RED,1809234,,7732,-1.42,-0.33,102.86,102.86,,,-0.00,,-185.697,-128.430,61.733,179.78,-0.25,114.58,178.95,5.76,112.10,,,,11.72,9.24,
RED,1809413,2026-02-11T10:58:48Z,7733,-1.41,-0.41,102.83,102.83,28.867701,-13.833227,-0.00,,-179.699,-98.442,91.720,179.79,-0.25,114.58,178.95,5.77,112.09,,,,11.75,9.27,
RED,1809590,,7734,-1.41,-0.38,102.82,102.82,,,-0.00,,-137.716,-122.433,49.737,179.79,-0.25,114.60,178.96,5.76,112.08,,,,11.76,9.26,
RED,1809777,2026-02-11T10:58:49Z,7735,-1.43,-0.36,102.81,102.81,28.867701,-13.833227,-0.00,,-146.712,-176.411,40.741,179.79,-0.25,114.60,178.96,5.76,112.08,,,,11.79,9.27,
RED,1809956,,7736,-1.43,-0.35,102.80,102.80,,,-0.00,,-149.711,-158.418,49.737,179.80,-0.24,114.61,178.96,5.77,112.08,,,,11.80,9.28,
RED,1810133,,7737,-1.41,-0.33,102.79,102.79,,,-0.00,,-155.709,-143.424,40.741,179.80,-0.25,114.61,178.94,5.77,112.08,,,,11.82,9.29,
RED,1810303,,7738,-1.43,-0.34,102.78,102.78,,,-0.00,,-149.711,-137.427,7.755,179.80,-0.25,114.62,178.94,5.76,112.08,,,,11.84,9.30,
RED,1810472,,7739,-1.45,-0.29,102.77,102.77,,,-0.00,,-170.703,-119.434,19.750,179.80,-0.26,114.62,178.93,5.77,112.07,,,,11.85,9.30,
RED,1810656,2026-02-11T10:58:50Z,7740,-1.47,-0.31,102.76,102.76,28.867701,-13.833227,-0.00,,-167.704,-137.427,31.745,179.81,-0.26,114.65,178.93,5.76,112.08,,,,11.87,9.32,
RED,1810841,,7741,-1.47,-0.33,102.75,102.75,,,-0.00,,-182.698,-164.416,22.748,179.80,-0.26,114.65,178.92,5.77,112.08,,,,11.90,9.33,
RED,1811018,,7742,-1.44,-0.28,102.75,102.75,,,-0.00,,-143.714,-143.424,22.748,179.79,-0.27,114.66,178.92,5.77,112.07,,,,11.91,9.32,
RED,1811191,,7743,-1.45,-0.29,102.75,102.75,,,-0.00,,-146.712,-128.430,49.737,179.80,-0.27,114.67,178.93,5.77,112.07,,,,11.92,9.32,
RED,1811363,,7744,-1.44,-0.31,102.75,102.75,,,-0.00,,-143.714,-137.427,46.739,179.80,-0.27,114.68,178.94,5.77,112.07,,,,11.93,9.32,
RED,1811536,,7745,-1.45,-0.30,102.75,102.75,,,-0.00,,-143.714,-128.430,28.746,179.79,-0.27,114.68,178.93,5.77,112.07,,,,11.93,9.32,
RED,1811718,2026-02-11T10:58:51Z,7746,-1.46,-0.28,102.75,102.75,28.867701,-13.833227,-0.00,,-179.699,-140.425,25.747,179.79,-0.27,114.68,178.92,5.76,112.07,,,,11.93,9.32,
RED,1812884,,7747,-1.35,-0.34,102.72,102.72,,,-0.00,,-137.716,-140.425,40.741,179.78,-0.27,114.77,178.94,5.74,112.06,,,,12.05,9.34,
RED,1813068,2026-02-11T10:58:52Z,7748,-1.40,-0.37,102.70,102.70,28.867701,-13.833227,-0.00,,-158.708,-140.425,25.747,179.78,-0.27,114.77,178.95,5.73,112.06,,,,12.07,9.36,
RED,1813248,,7749,-1.40,-0.33,102.69,102.69,,,-0.00,,-140.715,-134.428,-7.239,179.78,-0.27,114.77,178.94,5.73,112.06,,,,12.08,9.36,
RED,1813424,,7750,-1.42,-0.30,102.68,102.68,,,-0.00,,-131.719,-164.416,28.746,179.78,-0.27,114.78,178.95,5.73,112.05,,,,12.09,9.37,
RED,1813615,2026-02-11T10:58:53Z,7751,-1.42,-0.31,102.67,102.67,28.867701,-13.833227,-0.00,,-149.711,-143.424,28.746,179.79,-0.26,114.78,178.95,5.72,112.04,,,,12.11,9.38,
RED,1813800,,7752,-1.44,-0.32,102.66,102.66,,,-0.00,,-140.715,-143.424,25.747,179.78,-0.27,114.81,178.95,5.72,112.04,,,,12.13,9.38,
RED,1813976,,7753,-1.46,-0.32,102.67,102.67,,,-0.00,,-140.715,-161.417,-19.234,179.78,-0.28,114.83,178.95,5.73,112.04,,,,12.16,9.37,
RED,1814154,,7754,-1.48,-0.29,102.67,102.67,,,-0.00,,-146.712,-125.431,22.748,179.78,-0.28,114.86,178.96,5.73,112.04,,,,12.17,9.37,
RED,1814326,,7755,-1.50,-0.27,102.68,102.68,,,-0.00,,-167.704,-155.419,-10.238,179.77,-0.28,114.92,178.96,5.76,112.04,,,,12.19,9.36,
